Name,Group,SRR8743058,SRR8743059,SRR8743060,SRR8743061,SRR8743062,SRR8743063,SRR8743064,SRR8743065,SRR8743066,SRR8743067,SRR8743068,SRR8743069,SRR8743070,SRR8743071,SRR8743072,SRR8743073,SRR8743074,SRR8743075,SRR8743076,SRR8743077,SRR8743078,SRR8743079,SRR8743080,SRR8743081,SRR8743082,SRR8743083,SRR8743084,SRR8743085,SRR8743086,SRR8743087,SRR8743088,SRR8743089,SRR8743090,SRR8743091,SRR8743092,SRR8743093,SRR8743094,SRR8743095,SRR8743096,SRR8743097,SRR8743098,SRR8743099,SRR8743100,SRR8743101,SRR8743102,SRR8743103,SRR8743104,SRR8743105,SRR8743106,SRR8743107,SRR8743108,SRR8743109,SRR8743110,SRR8743111,SRR8743112,SRR8743113,SRR8743114,SRR8743115,SRR8743116,SRR8743117,SRR8743118,SRR8743119,SRR8743120,SRR8743121,SRR8743122,SRR8743123,SRR8743124,SRR8743125,SRR8743126,SRR8743127,SRR8743128,SRR8743129,SRR8743130,SRR8743131,SRR8743132,SRR8743133,SRR8743134,SRR8743135,SRR8743136,SRR8743137,SRR8743138,SRR8743139,SRR8743140,SRR8743141,SRR8743142,SRR8743143,SRR8743144,SRR8743145,SRR8743146,SRR8743147,SRR8743148,SRR8743149,SRR8743150,SRR8743151,SRR8743152,SRR8743153,SRR8743154,SRR8743155,SRR8743156,SRR8743157,SRR8743158,SRR8743159,SRR8743160,SRR8743161,SRR8743162,SRR8743163,SRR8743164,SRR8743165,SRR8743166,SRR8743167,SRR8743168,SRR8743169,SRR8743170,SRR8743171,SRR8743172,SRR8743173,SRR8743174,SRR8743175,SRR8743176,SRR8743177,SRR8743178,SRR8743179,SRR8743180,SRR8743181,SRR8743182,SRR8743183,SRR8743184,SRR8743185,SRR8743186,SRR8743187,SRR8743188,SRR8743189,SRR8743190,SRR8743191,SRR8743192,SRR8743193,SRR8743194,SRR8743195,SRR8743196,SRR8743197,SRR8743198,SRR8743199,SRR8743200,SRR8743201,SRR8743202,SRR8743203,SRR8743204,SRR8743205,SRR8743206,SRR8743207,SRR8743208,SRR8743209,SRR8743210,SRR8743211,SRR8743212,SRR8743213,SRR8743214,SRR8743215,SRR8743216,SRR8743217,SRR8743218,SRR8743219,SRR8743220,SRR8743221,SRR8743222,SRR8743223,SRR8743224,SRR8743225,SRR8743226,SRR8743227,SRR8743228,SRR8743229,SRR8743230,SRR8743231,SRR8743232,SRR8743233,SRR8743234,SRR8743235,SRR8743236,SRR8743237,SRR8743238,SRR8743239,SRR8743240,SRR8743241,SRR8743242,SRR8743243,SRR8743244,SRR8743245,SRR8743246,SRR8743247,SRR8743248,SRR8743249,SRR8743250,SRR8743251,SRR8743252,SRR8743253,SRR8743254,SRR8743255
jgi|Gigmar1|21353|rna-F8M41_019201,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5175,0,0,0,0,30.1465,0,192.301,48.9151,0,0,0,0,41.8977,28.9144,0,0,0,7.51567,6.98522,0,1.89062,0,0,0,0,0,0,0,32.2811,18.7324,0,0,0,21.5517,0,0,0,10.4044,0,6.87402,0,0,0,0,0,0,0,0,0,0,0,6.77876,0,0,23.8829,20.2932,0,0,5.76158,17.6251,0,0,0,4.57083,0,0,0,0,0,27.056,0,0,20.9002,70.956,10.094,4.05815,0,9.14913,12.2923,6.87005,0,0,1.91318,48.1542,0,25.1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0278,196.296,22.8338,44.7278,45.1618,10.1522,12.4511,0,0,8.55533,28.6547,0,0,113.245,64.3009,29.761,15.7073,28.7476,14.0099,0,26.4341,20.2201,20.5475,21.6949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04213,0,0,0,0,0,0,19.9122,0,0,0,0,99.4062,18.9156,4.71507,0,7.79207,67.4269,0,11.1665,33.4583,10.3662,10.4936,3.05646,119.374,99.4781,33.6155,20.4086,6.88216,4.16373,0,36.8676,36.7244,51.1131,0,100.948
jgi|Rhicl1|26173|transcript:GBB90205,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,6.37407,0,0,0,0,0,0,0,0,0,0,10.2491,0,0,0,0,0,12.1168,0,0,0,8.17324,12.7089,0,4.75368,42.0226,31.7185,36.4772,9.55413,8.74641,11.5432,15.3027,13.5277,0,5.86316,4.67087,4.2638,9.03141,3.31482,2.22835,33.8908,8.72009,0,0,0,0,6.23331,0,0,1.52576,3.88636,61.6608,0,0,0,0,0,0,10.0083,0,5.76002,3.9491,0,0,3.8274,0,19.527,0,0,5.49327,0,0,13.1779,14.1313,0,0,26.2753,3.75258,21.1498,13.5932,6.15045,16.8105,26.6011,22.2002,6.2764,21.0333,14.4621,45.4771,18.3858,23.7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27862,0,0,4.78435,0,0,0,0,13.6082,0,39.437,17.0801,3.43648,21.8378,23.7281,4.49097,15.5255,13.1646,66.2581,51.7486,6.56499,5.53871,28.5425,0,0,7.49585,11.1058,0,4.75159,7.21058,13.4898,6.40179,5.78039,15.2659,0,0,0,3.02554,6.70672,0,0,1.81519,8.2218,0,0,7.57837,0,0,0,0,0,0,0,0.726273,0,0,7.67849,4.62856,0,0,10.9796,1.63267,0,13.825,21.9751,18.6946,9.82541,27.3877,5.5744,13.6108,22.0697,25.8259,33.4463,20.3881,32.4355,24.7094,6.17987,36.9793,25.7032,32.8694,52.9356
jgi|Gloin1|347182|fgenesh1_kg.19286_#_5_#_ACTTGA_L001_R1_(paired)_contig_8152,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7654,0,0,0,0,0,18.167,0,0,9.14007,69.2557,0,45.0875,55.1103,0,33.2919,0,0,45.2803,0,26.9426,0,78.1427,19.1206,38.5607,27.9271,0,0,0,0,0,0,0,32.2224,8.80092,5.60433,0,0,0,0,0,0,0,0,0,0,0,13.927,0,0,0,0,0,0,0,0,0,38.0066,0,0,0,0,41.8459,73.198,144.612,0,51.8083,19.8088,16.6064,9.0509,40.9824,27.7475,32.7902,0,30.4361,13.1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6801,23.0883,19.8223,50.3859,0,0,20.5539,94.9202,34.7446,50.7975,0,0,0,49.6677,0,0,0,0,0,0,0,18.4634,0,46.0017,0,0,0,0,38.6858,48.143,0,0,37.9401,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6546,0,0,0,0,37.6703,0,0,26.9918,26.9587,0,50.7308,22.1644,39.3481,28.2895,81.2561,12.333,83.1784,50.3233,0,17.8234,11.0964,12.3551,54.1708,55.4577
jgi|Rhicl1|7593|transcript:GBB97665,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9904,0,0,0,0,7.48479,4.62724,0,3.51435,47.4483,8.24074,37.277,55.0445,27.652,18.1473,12.095,0,0,12.6635,63.9544,13.4801,42.8296,0,0,30.6133,13.7844,0,0,0,12.6548,9.85338,0,31.8126,0,1.53585,16.2452,0,0,0,0,0,0,0,0,0,6.24258,0,0,0,0,29.3873,0,0,0,0,15.0495,0,0,0,0,20.7675,11.8163,17.8487,13.9385,8.43643,16.3723,40.0102,33.9825,25.2041,14.0901,25.9545,23.1326,34.2934,42.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24171,8.24801,0,1.88935,11.3346,12.6545,0,31.7683,10.6686,0,9.8573,40.0494,29.7885,63.8401,0,13.1627,32.2278,0,0,9.5253,13.2241,0,6.44175,0,0,8.85493,63.9619,6.30332,0,5.20704,0,0,10.6017,26.3869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55647,1.73398,19.5306,0,0,5.78539,8.59938,0,0,10.8244,0,8.25224,30.8492,2.7664,10.8561,20.5166,26.9821,5.66594,13.7606,32.5592,21.7875,32.4366,31.484,23.7013,19.7898,69.3822
jgi|Rhicl1|15247|transcript:GBC03600,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0331,0,0,23.0419,0,0,0,0,0,0,54.8303,0,0,21.1821,24.4121,13.6632,14.4471,0,13.5137,0,21.2037,55.1397,27.456,42.3118,45.6897,17.7688,0,0,0,10.2086,24.8136,0,19.8751,12.5481,43.784,0,0,0,2.27488,0,0,0,13.5145,0,0,0,0,0,0,0,11.3063,0,0,0,0,0,0,0,0,0,15.4274,26.5469,15.6232,0,12.4272,0,0,22.7728,15.2616,10.3042,30.2359,11.3968,8.49895,0,18.7638,0,5.38105,39.4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2168,0,0,12.6804,0,16.0923,13.2086,10.2514,10.5152,18.5998,7.70589,22.8076,15.0169,0,0,0,0,0,8.84898,64.686,16.052,28.6242,0,31.5849,0,13.5341,50.6179,0,15.4249,0,0,0,0,31.4078,0,5.42262,7.47781,0,0,0,0,0,0,0,0,0,1.7005,0,0,7.03321,0,0,0,0,4.75711,0,0,40.2847,22.0898,0,25.2264,0,6.8767,7.54844,7.1188,40.9614,0,29.7528,0,31.604,42.2125,11.3507,0,47.5057
jgi|Gloin1|301164|CE201040_4011,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08605,0,0,0,0,0,28.6787,0,29.5754,13.6838,14.9088,18.4754,0,3.75041,28.4174,32.9033,16.445,22.6132,13.8009,18.2141,0,10.6727,0,0,0,0,14.2507,0,0,0,0,5.57406,0,0,0,0,0,0,0,1.53307,54.0669,0,0,0,0,0,0,0,0,0,3.11564,3.80974,0,2.01308,0,19.556,6.04476,0,0,0,0,0,0,0,10.7961,13.8199,11.7951,13.3489,26.9726,25.8794,13.6073,12.3911,29.5275,0,31.3902,22.9818,4.48489,27.6972,19.9849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7361,0,11.3141,18.9474,0,27.5662,16.0459,0,10.825,25.9655,19.0088,47.9207,0,0,37.5347,13.5866,0,4.75402,6.60005,0,0,0,0,0,0,12.5838,0,0,0,0,0,0,0,11.4568,7.7839,0,0,0,8.6659,0,0,0,0,0,0,0,5.28846,0,3.46168,14.6068,12.5076,0,5.77491,2.57618,14.8616,10.9072,18.4591,7.37456,6.85447,20.8162,4.04206,17.2244,23.2158,12.3685,16.8686,10.9264,15.6084,38.989,34.1292,28.1218,32.455,7.40923,34.7701
jgi|Rhice1_1|691764|e_gw1.124.26.1,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7798,0,0,28.6981,0,0,22.71,0,12.4404,0,0,24.493,0,0,4.10759,46.6858,27.0277,20.2625,24.7668,22.673,0,0,52.601,0,0,0,11.0529,11.7059,0,5.77646,0,0,36.6296,0,0,0,32.3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23156,0,0,4.96534,26.6258,14.24,0,24.6794,51.241,9.79707,17.2971,35.473,13.9911,19.2428,109.652,12.6532,5.31453,9.92423,40.0598,22.389,32.5401,29.4683,15.5525,36.8402,17.8728,34.1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6379,0,0,10.376,0,22.6437,0,46.5671,4.61852,17.063,0,0,17.0182,0,0,0,23.5674,15.6204,32.5288,0,0,22.2436,0,0,14.9843,10.3367,0,0,0,0,0,0,0,0,8.52523,0,0,9.82255,0,0,0,0,0,0,0,0,0,0,3.13341,11.9984,0,0,9.48736,5.40844,0,0,42.4558,24.2307,11.2609,22.7986,0,35.3664,44.4969,12.765,0,14.9523,49.7541,6.40533,40.0496,37.4007,23.0905,24.3446,36.0088
jgi|Rhice1_1|778468|fgenesh1_kg.330_#_78_#_TRINITY_DN2221_c0_g2_i1,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61062,0,0,0,0,0,0,0,0,34.0142,0,41.88,0,0,0,0,0,0,5.81882,49.7744,0,10.1288,22.6187,0,39.8975,26.4458,0,27.1323,0,0,0,0,0,0.566787,0,0,0,0,14.6697,4.40672,0,0,0,0,0,44.3782,0,0,0,0,0,0,5.00315,0,0,0,0,0,15.8695,0,0,6.62045,17.7506,0,0,0,45.5476,0,46.1257,23.6487,51.8867,12.7529,29.2405,21.4272,0,13.4508,30.5721,20.8477,16.2701,4.91139,33.4876,102.908,0,54.7125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8881,6.35918,0,0,0,0,0,0,0,23.5173,0,18.569,0,0,15.0958,0,15.5224,10.0054,38.9949,13.8713,34.7809,0,0,56.3731,0,2.93745,0,28.9145,0,0,29.6582,0,0,0,13.7823,49.5108,0,0,10.4573,0,0,26.2155,0,0,14.7052,0,0,0,0,0,4.13223,0,0,0,0,0,0,4.42082,15.9979,27.3977,0,12.6498,11.2861,0,0,34.3631,0,30.0291,22.7986,5.31072,23.5776,65.9101,19.8227,15.7629,19.9364,26.1299,25.6213,32.0397,3.47543,42.2953,75.722,70.7443
jgi|Rhicl1|15731|transcript:GBC04043,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9556,15.2338,0,0,0,0,0,0,0,0,0,0,69.6138,0,3.53281,0,16.9059,19.7156,28.4015,0,19.0636,0,26.8091,23.3356,17.4294,0,0,0,0,0,0,15.1213,0,0,0,23.7979,0,0,0,0,0,0,0,0,0,0,0,0,14.8759,0,0,0,0,0,0,0,33.7726,13.6657,0,0,4.5735,37.735,0,40.4455,59.5069,24.4074,50.7705,0,27.4351,69.4182,15.9394,37.7612,19.5665,5.63879,15.9924,67.586,33.55,10.2599,33.351,9.80344,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5778,0,0,0,0,0,0,0,0,0,0,0,0,16.2108,15.9865,0,13.6208,14.7145,33.2529,40.0509,3.73858,0,38.0501,64.9237,0,0,29.6295,0,32.4312,0,18.6513,0,0,0,40.101,0,0,0,0,0,0,4.497,0,24.8109,11.2736,0,19.5527,4.74701,0,0,0,0,0,0,2.15488,0,0,6.47697,0,0,0,0,0,0,10.8797,0,0,10.2744,32.8117,27.7867,0,0,5.43933,29.8839,42.88,27.9173,35.6253,50.121,27.9295,16.8943,44.9066,13.2991,32.0542,30.7091,5.92782
jgi|Rhicl1|4476|transcript:GBB95268,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.963,0,0,0,0,28.0177,0,7.58325,0,0,24.9385,0,83.7156,0,73.2345,129.479,75.1355,56.1189,0,204.053,0,0,0,0,41.7318,0,0,203.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.3128,36.6671,0,0,14.7257,91.1238,0,0,63.8664,65.4886,83.8306,98.8593,80.9736,44.9926,0,68.774,147.913,68.8893,60.0741,122.407,65.2269,27.2051,43.9945,50.5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3153,0,0,0,32.4446,128.955,42.6324,0,57.6531,28.0968,0,0,39.0275,0,0,115.35,0,0,39.0044,123.195,0,30.6371,0,152.665,0,0,0,0,0,0,217.791,0,0,0,0,36.2679,0,0,0,0,0,0,0,0,0,0,0,0,75.8705,0,0,31.2539,90.1495,66.1625,156.76,44.7336,0,63.1347,0,65.2919,46.9418,89.8877,40.9294,110.417,83.5034,94.6018,29.5751,64.4443,82.0056,44.9439,18.4046
jgi|Rhicl1|25570|transcript:GBB83976,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18991,0,0,0,15.7277,0,0,0,0,55.4382,7.61248,4.67818,0,5.24984,21.9785,31.2852,36.5178,10.2289,0,9.22401,0,32.4292,0,9.37031,0,13.6285,28.8674,0,3.56127,0,0,0,0,0,0,0,0,22.3799,2.43842,1.55276,8.21201,0,0,0,0,0,0,15.995,0,0,0,5.16995,0,2.03894,0,9.90361,3.0612,0,8.77916,0,15.2152,31.5908,9.10937,10.6639,32.8044,6.9987,23.8899,23.2191,23.7381,36.0413,33.951,49.3948,40.1761,27.5845,11.8573,22.6075,45.425,13.3576,31.5125,0,0,0,0,0,0,0,0,0,0,0,0,7.04856,0,0,0,0,14.8288,0,0,0,0,0,0,0,0,0,17.1891,12.7939,12.846,40.611,10.8347,21.5319,4.70537,14.0944,50.6932,39.0869,10.4919,33.239,6.51652,13.7611,0,18.0809,6.68483,0,0,13.7135,0,0,0,19.1181,5.72327,5.26437,0,0,0,13.3387,12.1217,5.80196,0,5.10412,0,6.05574,0,0,0,0,0,11.5079,0,1.16069,0,0,0,0,12.6683,0,0,2.60927,0,0,33.4785,0,13.885,10.5418,2.04699,30.7076,38.676,35.6674,20.5023,14.9746,31.0048,27.6428,19.7529,34.509,39.016,15.0088,38.4308
jgi|Rhice1_1|836733|gm1.25517_g,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2452,18.8163,0,7.63921,19.2945,0,46.5233,30.7072,28.1111,37.1002,0,0,25.23,75.3774,75.0614,0,87.0815,0,14.3239,0,84.0797,0,0,0,0,0,0,0,0,3.12271,0,0,0,0,0,12.1702,0,0,0,0,0,23.2802,0,14.3516,0,19.9169,30.7814,33.0121,35.311,9.88957,0,84.7084,0,85.7836,43.9813,14.0749,47.5138,13.5952,20.1443,0,27.7126,11.0374,37.0121,15.1294,0,14.1724,27.4058,14.7731,18.6547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0449,0,10.8947,28.8682,5.72628,42.3113,19.3595,9.43472,21.1,17.8015,13.1052,0,0,29.0504,13.4437,0,39.2923,13.7894,21.6782,0,0,25.6319,0,10.587,0,0,0,0,0,0,0,0,0,12.1785,0,0,0,0,0,0,0,0,0,0,0,0,50.9536,0,11.7629,20.9897,0,0,22.5596,0,27.9237,14.1335,4.11663,7.3082,94.5765,22.6378,27.4877,27.808,5.60798,0,29.7934,30.9142,44.4827,0,86.5221
jgi|Rhicl1|3707|transcript:GBB94600,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7732,0,33.4539,46.6391,0,46.2856,31.883,0,27.6757,50.7418,92.9039,61.3059,40.6362,0,0,31.1391,24.8069,22.6449,0,17.6049,11.8347,0,0,18.7615,0,45.0826,21.2585,33.1049,0,0,0,0,27.2899,0,0,0,0,0,0,0,42.9292,61.1826,20.9736,0,0,0,0,0,0,0,0,0,0,0,0,70.8761,109.015,0,0,22.4652,66.5743,10.8883,47.7015,45.5965,30.5801,0,37.7338,38.322,75.4775,36.6174,42.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9619,0,0,0,0,36.0055,95.4058,18.9246,17.4792,47.9857,46.7709,0,0,43.311,0,0,16.0013,22.2148,0,21.6427,0,71.6439,0,0,0,0,0,25.56,0,0,88.6535,0,0,26.1995,0,0,0,0,0,0,0,0,0,0,0,17.8002,32.1074,0,0,0,0,19.4375,0,0,0,12.4261,0,92.2845,46.7094,6.80248,0,65.1175,62.3459,79.4879,30.634,27.8005,13.1231,49.2317,20.4336,79.6304,0,51.0616
jgi|Rhice1_1|719529|estExt_Genewise1Plus.C_230039,AMF_cytoskeleton,0,2.78138,0,0,0,0,0,0,0,0,0,0,8.55171,0,0,0,17.2313,0,0,0,50.6787,24.1706,0,17.4053,0,15.4722,0,19.0501,0,0,0,4.95166,4.60218,0,3.73687,18.8766,8.19612,20.482,22.5315,0,9.07416,0,10.6341,0,0,14.6871,0,21.2988,10.4231,7.00682,15.2238,13.7097,5.55394,0,0,0,0,0,0,2.39881,0,8.0786,0,0,0,0,0,0,15.7351,0,0,0,3.79599,0,2.00582,0,0,6.02294,24.2228,8.63654,0,0,62.1552,0,20.9814,0,20.655,29.3825,99.7554,22.1714,16.1163,8.47261,53.9915,13.5789,4.93388,24.5747,18.2771,62.5618,19.5327,44.7941,0,6.9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4067,10.6974,8.57356,0,6.29301,27.0142,24.6649,5.32934,0,19.6078,31.0461,9.4701,27.6911,30.9645,17.416,19.232,0,0,23.6843,19.7287,0,6.40686,13.4907,10.6043,0,27.2638,12.5384,5.63029,5.17885,0,0,15.8378,0,23.8495,2.85385,2.58527,10.0424,0,5.95736,0,0,0,0,0,0,0,0,0,9.50472,1.72459,14.5541,0,0,0,12.8344,14.808,0,36.7848,22.0438,27.3189,47.3083,4.53319,28.5996,38.5533,36.9124,16.8077,25.9817,31.3455,31.0786,19.432,36.2935,27.8979,14.765,57.4397
jgi|Rhicl1|6564|transcript:GBB96884,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5525,0,0,0,0,0,0,0,0,0,16.9334,47.2149,0,13.8037,32.2766,140.143,28.0174,33.9143,47.0254,0,41.1379,36.3661,0,0,0,91.698,0,30.3684,0,78.0924,0,18.9931,0,0,0,0,0,0,8.20333,0,82.8805,0,0,0,0,0,47.9084,0,0,0,0,25.9627,39.711,6.85939,56.5097,0.000833,0,0,33.3223,19.2459,51.1868,70.8518,0,35.8756,36.7868,117.725,21.7207,75.5394,67.3962,48.4988,111.43,106.775,57.3609,128.729,30.8639,63.4199,106.964,89.6407,90.3551,0,23.6059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0534,64.5079,0,16.9791,0,23.1194,23.4823,0,24.1459,0,57.1703,1.31693,38.095,0,29.7791,93.9471,0,0,0,89.9563,0,43.8198,0,0,0,0,42.8781,0,35.4208,0,0,0,0,0,0,0,0,0,0,29.5283,0,0,0,0,0,0,3.90484,30.7052,0,0,0,42.6186,0,0,1.86338,0,0,62.5095,25.1281,0,0,13.7729,36.6763,59.6681,14.0188,34.4868,0,40.7999,39.8554,205.756,49.2531,118.927,75.7388,67.0364
jgi|Rhicl1|4028|transcript:GBB94874,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7123,0,0,0,0,0,62.82,0,0,59.9481,0,56.9003,0,32.0035,41.4985,27.0008,30.3863,18.8626,60.4613,0,26.4458,0,0,20.2651,16.1442,14.7372,0,0,7.70194,0,0,0,0,0,4.40672,0,0,0,5.27357,3.35815,53.2803,0,0,0,9.81844,0,0,0,0,0,0,8.34514,0,0,0,21.4185,6.62045,0,56.96,0,98.7174,45.5476,0,46.1257,0,34.5911,12.7529,29.2405,51.9656,16.9984,40.3525,114.13,52.1193,32.5401,63.848,55.8126,0,58.6304,27.3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5173,0,18.569,13.8346,11.8777,45.2874,11.7161,31.0447,13.3405,25.9966,55.4851,81.1553,0,51.0274,0,0,2.93745,10.4136,14.4573,0,0,14.8291,46.6254,11.0634,0,0,0,0,0,0,23.1808,0,0,6.27395,5.68348,11.0387,0,0,18.9825,0,0,4.13223,0,0,0,2.51025,11.5843,0,0,0,0,13.6587,12.6498,11.2861,0,23.892,8.59079,0,15.0145,37.9977,10.6214,15.7184,37.6629,64.9189,31.5258,29.9046,65.309,34.1618,53.3995,104.263,67.6725,0,91.9676
jgi|Gloin1|89938|fgenesh1_pg.9042_#_4,AMF_cytoskeleton,0,0,0,0,0,0,77.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9838,0,0,0,0,0,68.5309,0,0,0,0,66.2236,0,44.8101,67.9066,0,103.155,0,0,97.9302,0,0,44.3982,132.645,0,24.1154,25.5401,18.7481,12.6032,0,24.6597,19.9798,0,0,22.6389,35.2546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0485,21.6669,58.0928,0,0,0,37.2662,0,37.7392,0,0,41.0629,23.924,53.173,23.1907,111.758,87.4031,81.4146,26.6237,64.2945,49.8794,96.4543,64.9919,44.7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0053,0,0,0,76.9656,30.8426,20.2772,0,0,49.4044,95.8589,25.4002,15.1151,74.4569,136.271,116.219,0,0,46.1234,0,0,68.1616,23.6573,0,46.0961,0,76.2961,54.3113,0,45.1056,40.5088,18.6304,0,0,113.796,0,42.8981,10.2665,9.30025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2702,0,39.699,0,24.5693,24.8713,14.4884,38.5816,166.43,66.3943,48.3711,97.8696,59.2115,13.9753,34.9524,43.5208,109.03,132.789,108.755
jgi|Rhicl1|1485|transcript:GBB84457,AMF_cytoskeleton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8969,0,0,18.4751,0,24.1435,16.4902,0,12.7544,11.8023,17.1451,35.8538,0,1.07824,24.51,7.09476,28.3676,32.5064,0,15.7096,0,0,0,15.9588,12.7135,0,12.2912,9.02253,3.03264,19.7671,17.8012,14.4229,0,17.3286,16.3425,8.48314,0,7.60247,4.15294,0,13.9861,0,0,0,0,0,0,13.6207,0,0,2.68724,6.5718,0,1.73628,14.304,0,10.4272,0,7.476,4.18761,12.9567,17.9344,25.7173,18.162,9.31167,23.8393,45.8485,46.0537,29.8544,16.7408,24.447,44.3996,31.3446,10.6772,29.0079,24.55,77.3644,28.1496,35.9051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5198,14.843,14.6376,27.2369,4.67683,41.6078,18.4528,6.11193,12.1236,26.8743,20.4939,25.5501,8.93454,22.6135,33.2953,11.7185,49.4914,8.20069,5.69255,0,33.2757,23.3558,9.17937,4.35622,0,32.5606,0,0,6.54975,0,18.2549,11.3587,0,2.47037,13.4272,0,0,0,7.47434,0,0,0,3.94612,9.79988,0,1.97683,0,0,0,12.5984,0,0,4.98086,8.88783,0,0,25.4735,0,29.5599,8.97697,4.08352,30.9456,33.3727,22.3666,32.0081,7.84996,26.1209,26.9024,16.8208,50.4769,46.1553,19.1714,34.0198
